frame_index,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24
66,239.9718475341797,268.72259521484375,254.9613800048828,293.67364501953125,768.7024536132812,281.2450866699219,332.0634765625,818.1521606445312,327.70574951171875,336.1651611328125,749.3106689453125,427.673583984375,328.84381103515625,735.4715576171875,394.4002380371094,243.528076171875,235.77139282226562,229.95387268066406,232.58633422851562,1789.7537841796875,1798.395751953125,1791.13232421875,1763.9542236328125,0.0,1768.714599609375
67,236.4355010986328,265.3420715332031,251.35508728027344,263.1015930175781,740.13525390625,274.766357421875,352.5158386230469,833.2916259765625,316.62420654296875,324.2490234375,752.5402221679688,429.33428955078125,314.5521240234375,728.9480590820312,394.4253234863281,243.62484741210938,231.0754852294922,230.95265197753906,231.86676025390625,1791.1060791015625,1799.8409423828125,1791.101806640625,1765.1566162109375,1766.3729248046875,1768.7166748046875
68,232.99851989746094,265.38507080078125,254.74659729003906,273.38336181640625,746.1657104492188,274.6650085449219,354.4207458496094,860.4939575195312,317.6036376953125,324.99273681640625,697.280029296875,1767.4671630859375,315.8459167480469,686.2796020507812,394.4083557128906,240.58189392089844,230.90966796875,227.43679809570312,228.63682556152344,1791.10546875,1799.8375244140625,1791.1004638671875,1765.1568603515625,1766.3609619140625,1768.7158203125
69,233.14356994628906,261.4558410644531,243.53309631347656,282.1933288574219,726.1849365234375,274.3111267089844,354.5540466308594,811.992431640625,313.4161682128906,312.3905944824219,724.3655395507812,430.20904541015625,311.5149841308594,654.677734375,394.5450744628906,232.5629425048828,223.08067321777344,220.554931640625,229.31463623046875,1789.7520751953125,1798.39501953125,1791.109619140625,0.0,0.0,1768.7447509765625
70,233.41102600097656,254.58206176757812,235.4730682373047,257.0757141113281,660.4525146484375,271.1609802246094,324.4688415527344,712.28857421875,302.51629638671875,302.5147399902344,725.8822631835938,1767.5189208984375,305.28350830078125,647.340576171875,399.0916748046875,226.13589477539062,219.29322814941406,212.8155059814453,224.0836944580078,1789.7860107421875,1799.845458984375,1791.0989990234375,0.0,0.0,1768.747802734375
71,233.38339233398438,257.91851806640625,235.26611328125,255.24697875976562,660.6780395507812,271.2349548339844,310.8098449707031,1016.8673706054688,295.68804931640625,299.03656005859375,721.1547241210938,1767.5213623046875,293.45709228515625,646.74169921875,398.66583251953125,226.13096618652344,219.28736877441406,216.2107696533203,224.87464904785156,1789.7855224609375,1799.842529296875,1791.09619140625,0.0,0.0,1768.7486572265625
72,233.51315307617188,257.67791748046875,243.52444458007812,274.1322021484375,669.6597900390625,271.2319641113281,306.61981201171875,955.8151245117188,311.36517333984375,309.3399353027344,744.1369018554688,1767.478759765625,313.6170654296875,656.2310180664062,398.5970764160156,229.5321044921875,218.95875549316406,216.07623291015625,229.1580352783203,1789.7838134765625,1799.841796875,426.6296081542969,0.0,0.0,1768.7191162109375
73,233.30593872070312,261.6650085449219,246.97341918945312,272.2126770019531,675.2545166015625,274.4773864746094,325.34228515625,723.5021362304688,314.7949523925781,312.74505615234375,750.9502563476562,431.1505432128906,317.0575866699219,671.0846557617188,398.91131591796875,232.9731903076172,222.35162353515625,219.5851593017578,229.3307342529297,1789.7830810546875,1799.841064453125,426.7254943847656,0.0,0.0,1768.719482421875
74,237.14659118652344,269.5773010253906,258.5010070800781,275.01788330078125,664.8831176757812,277.1805419921875,349.5743408203125,2031.0548095703125,322.95550537109375,321.3288879394531,751.0049438476562,431.1331481933594,321.0409240722656,666.3927001953125,389.95025634765625,240.70208740234375,230.14918518066406,223.21214294433594,228.9480743408203,1791.1112060546875,1799.838623046875,426.9114074707031,0.0,0.0,1768.696533203125
75,237.7506103515625,265.2016906738281,258.6683044433594,277.4801940917969,681.151123046875,273.09405517578125,334.9924621582031,2015.23291015625,317.14178466796875,319.6985778808594,763.7135009765625,1767.435791015625,313.8972473144531,697.8980102539062,389.9115905761719,240.79559326171875,230.45333862304688,228.03298950195312,237.4789276123047,1791.1019287109375,1799.8382568359375,427.03509521484375,1766.32177734375,1766.3485107421875,1767.5201416015625
76,237.7350311279297,265.3756408691406,261.9198303222656,277.4054870605469,686.4183349609375,276.358154296875,348.1165771484375,2004.28955078125,322.1419372558594,320.1668395996094,777.3096313476562,430.5026550292969,315.11767578125,705.811767578125,390.18658447265625,240.8133087158203,230.14340209960938,227.65721130371094,237.52499389648438,1791.1043701171875,1799.8427734375,427.2093200683594,1766.321533203125,1766.3427734375,1767.5098876953125
77,237.8236541748047,268.1172180175781,261.7384033203125,290.1851501464844,678.8665771484375,276.48626708984375,360.3006286621094,2026.42822265625,348.1737976074219,347.18231201171875,788.6365356445312,430.48004150390625,345.48284912109375,708.5512084960938,390.08544921875,240.5182342529297,234.7118377685547,223.0175018310547,236.9045867919922,1791.1239013671875,1799.8466796875,427.1971740722656,1765.1744384765625,1765.16455078125,1766.31201171875
78,234.11288452148438,264.17578125,261.6391906738281,270.35931396484375,661.7869262695312,271.1108093261719,308.921142578125,735.9672241210938,322.794189453125,319.00555419921875,770.4659423828125,428.250244140625,322.9543151855469,685.151123046875,385.5405578613281,240.48318481445312,239.16329956054688,222.44113159179688,231.84805297851562,1791.0869140625,1799.8089599609375,427.16912841796875,1762.7816162109375,1761.627197265625,1766.298828125
79,233.99465942382812,264.0257873535156,258.3924560546875,280.4901428222656,673.1903076171875,270.2037353515625,296.68505859375,708.2738037109375,326.3074951171875,329.3174743652344,762.131591796875,427.7701721191406,329.8424072265625,720.8878173828125,385.62493896484375,233.68975830078125,235.5406036376953,218.84559631347656,228.5747833251953,1791.0855712890625,1799.8077392578125,427.1860046386719,1762.7884521484375,1761.6357421875,1766.302001953125
80,235.06878662109375,263.43902587890625,254.93173217773438,284.9126281738281,687.4888916015625,267.0987243652344,297.3080139160156,1032.642822265625,315.8560485839844,318.9871826171875,748.8491821289062,1726.976806640625,308.6036682128906,677.7194213867188,385.10699462890625,227.4678955078125,233.2270050048828,211.61553955078125,227.98171997070312,1789.7232666015625,1798.3515625,1754.243408203125,1763.906005859375,1759.248046875,1768.627685546875
81,238.85845947265625,252.56591796875,252.41012573242188,292.8877868652344,684.8939819335938,262.8462219238281,340.8247375488281,801.0635375976562,304.3958435058594,308.00421142578125,764.181396484375,364.8988037109375,305.53289794921875,668.8446655273438,379.9123229980469,224.00250244140625,230.8946533203125,208.10585021972656,220.6333465576172,1789.6378173828125,1795.4124755859375,1749.756103515625,1766.20166015625,1724.3221435546875,1724.59765625
82,235.31094360351562,245.519775390625,245.38003540039062,290.5998840332031,678.9068603515625,259.50311279296875,346.96112060546875,819.6359252929688,297.4327697753906,297.5688171386719,733.6525268554688,1705.46875,301.5925598144531,676.0355834960938,379.8233642578125,223.52352905273438,224.03799438476562,204.53379821777344,213.68014526367188,1789.636962890625,1795.409423828125,385.3556823730469,1766.194091796875,1724.3209228515625,1724.5987548828125
83,235.4310302734375,243.2726287841797,246.6688690185547,292.5091247558594,722.3521118164062,250.97555541992188,291.9067077636719,750.80859375,297.92138671875,297.4809875488281,734.2948608398438,1696.482177734375,298.9005126953125,699.5516967773438,379.8244934082031,224.65931701660156,225.15736389160156,201.18609619140625,206.8914337158203,1786.861328125,1792.53369140625,1749.782470703125,1766.2205810546875,1724.257568359375,1715.6907958984375
84,231.62762451171875,243.00389099121094,238.8502655029297,315.24505615234375,792.53955078125,248.3686981201172,291.0259704589844,747.8836669921875,301.3766174316406,304.6241149902344,761.5277709960938,356.8065185546875,298.9423828125,707.4050903320312,382.47808837890625,221.20948791503906,224.9471435546875,197.70660400390625,203.485107421875,1786.86181640625,1792.533447265625,1749.8077392578125,1766.2178955078125,1724.2611083984375,1715.73193359375
85,237.2852020263672,239.68832397460938,239.7054901123047,313.4662170410156,765.7660522460938,246.622802734375,299.9084167480469,736.8294677734375,306.5130615234375,313.1070251464844,778.0255126953125,356.3476257324219,302.7400207519531,709.5675659179688,380.7834167480469,218.8463897705078,226.2779083251953,198.8047637939453,207.68756103515625,1758.5208740234375,1795.36962890625,384.8548278808594,1766.1934814453125,1724.065673828125,1720.2366943359375
86,238.59912109375,252.887939453125,259.52044677734375,338.7301025390625,830.3287963867188,256.43994140625,326.5611572265625,874.6270141601562,316.421875,328.4740905761719,818.6434326171875,360.942138671875,309.187744140625,712.7781372070312,380.2641296386719,225.61390686035156,224.84188842773438,215.011474609375,217.87852478027344,1789.6807861328125,1796.835693359375,1749.580078125,1767.408447265625,1724.277587890625,1724.646484375
87,238.4364013671875,252.84210205078125,259.5353088378906,353.4075622558594,916.4789428710938,256.4294738769531,350.53155517578125,924.8060302734375,320.91046142578125,332.5011291503906,834.3860473632812,362.0702209472656,313.1870422363281,713.9192504882812,380.4591064453125,222.1233673095703,221.2814178466797,214.94061279296875,218.9851837158203,1789.6749267578125,1796.8306884765625,384.8285217285156,1767.409423828125,1724.2752685546875,383.4039001464844
88,247.6480712890625,267.7376708984375,257.9681091308594,353.2266845703125,1000.9196166992188,275.92547607421875,397.1719055175781,1080.505615234375,336.0513610839844,349.8644714355469,926.8307495117188,375.2256774902344,326.1599426269531,737.708251953125,380.62152099609375,236.23231506347656,236.56082153320312,216.3757781982422,228.09738159179688,1791.0631103515625,1798.3529052734375,384.95343017578125,1767.4130859375,1724.3873291015625,383.20489501953125
89,261.5909729003906,275.7385559082031,276.67010498046875,428.28240966796875,1150.4053955078125,278.4076232910156,405.73876953125,1118.1246337890625,349.99359130859375,356.70025634765625,1020.8257446289062,384.4851989746094,340.96795654296875,759.6937866210938,380.6875305175781,241.01004028320312,241.2120361328125,225.77734375,228.3861846923828,1791.06591796875,1799.7857666015625,385.02227783203125,430.61688232421875,1760.3338623046875,388.3695983886719
90,261.7975769042969,275.8265075683594,277.4947204589844,340.6576843261719,856.9735107421875,282.2496032714844,384.6587219238281,1237.24755859375,360.63763427734375,366.69012451171875,1073.3560791015625,383.4296569824219,350.92242431640625,746.512451171875,380.6152038574219,241.11123657226562,244.61309814453125,229.13356018066406,228.39698791503906,1791.0703125,1799.7900390625,384.624755859375,429.70587158203125,1760.337646484375,386.33953857421875
91,274.42633056640625,284.0762939453125,281.1478271484375,537.03125,1440.1197509765625,293.48297119140625,488.6150207519531,1412.7958984375,370.0497741699219,384.291748046875,1142.8260498046875,384.9186706542969,356.7765808105469,757.3365478515625,380.3365173339844,249.26820373535156,256.3652648925781,230.3507080078125,229.29148864746094,1791.0755615234375,1799.7757568359375,384.5853576660156,1767.4049072265625,1760.31787109375,384.19873046875
92,274.5835876464844,284.19293212890625,285.4955139160156,603.580810546875,1535.3885498046875,294.1578674316406,563.4291381835938,1509.511474609375,355.5950927734375,366.1851501464844,1136.3802490234375,404.1888427734375,342.88031005859375,732.8485717773438,380.5668029785156,256.2315979003906,263.3172912597656,240.8681182861328,239.64724731445312,1791.070068359375,1799.7630615234375,384.8760070800781,431.13580322265625,430.1729431152344,381.3321838378906
93,277.90283203125,285.4065856933594,277.4634704589844,587.9390869140625,1628.1876220703125,297.92364501953125,547.2994384765625,1568.4605712890625,341.62872314453125,355.54949951171875,1177.0484619140625,414.07684326171875,340.0574645996094,729.00048828125,379.8564453125,263.2592468261719,266.5616149902344,254.7679901123047,244.36805725097656,1791.0584716796875,1799.75732421875,379.9278259277344,429.3667297363281,1760.30615234375,381.5704650878906
94,271.14666748046875,291.11285400390625,284.0418701171875,539.9640502929688,1605.6727294921875,309.5484924316406,602.0260620117188,1681.4112548828125,334.11285400390625,348.10552978515625,1120.369384765625,436.7546691894531,332.0345764160156,693.0156860351562,380.0210266113281,261.91796875,262.0361022949219,247.91172790527344,239.66653442382812,1791.0516357421875,1798.3424072265625,1749.583984375,432.6402587890625,1760.292236328125,426.72991943359375
95,281.5811462402344,305.1861877441406,294.1991882324219,588.8384399414062,1714.9742431640625,327.62347412109375,641.15966796875,1795.2796630859375,340.92303466796875,351.67669677734375,1154.10888671875,444.42535400390625,335.5441589355469,712.6351318359375,384.3782043457031,265.3367614746094,265.5483093261719,251.1915740966797,243.01409912109375,1791.0556640625,1798.3470458984375,1749.6341552734375,461.36395263671875,463.418701171875,444.3172302246094
96,266.3016662597656,299.3231201171875,295.7746887207031,577.3914794921875,1662.4212646484375,310.8105773925781,615.4664306640625,1797.7100830078125,330.9950256347656,341.4322814941406,1113.428955078125,483.0489807128906,322.4843444824219,632.8468627929688,381.0275573730469,256.05584716796875,251.7057647705078,245.40768432617188,238.51950073242188,429.6722106933594,430.09613037109375,386.7500915527344,468.3801574707031,478.12274169921875,500.48870849609375
97,261.5915832519531,300.3315734863281,284.9316711425781,545.71435546875,1570.855712890625,324.11834716796875,599.1912231445312,1734.7044677734375,344.4981994628906,351.4350280761719,1117.9840087890625,433.7820739746094,341.7903137207031,847.784912109375,385.1582336425781,240.81060791015625,236.4141082763672,244.23159790039062,236.43112182617188,428.17645263671875,428.4664001464844,394.54541015625,452.0924377441406,412.0535888671875,444.48370361328125
98,265.1739196777344,314.6207580566406,306.38519287109375,569.9890747070312,1616.3375244140625,327.3524475097656,634.080078125,1784.062255859375,352.4697265625,351.55279541015625,1094.1429443359375,434.84576416015625,353.1131591796875,842.7805786132812,384.5362854003906,251.33126831054688,250.32730102539062,258.0709533691406,246.81353759765625,427.1990661621094,427.18646240234375,394.191650390625,455.8240051269531,419.1927795410156,438.880859375
99,240.84449768066406,287.79534912109375,280.0472412109375,529.2626342773438,2124.11767578125,300.0278625488281,560.19580078125,1592.201904296875,334.2528076171875,341.92083740234375,1079.2401123046875,431.89398193359375,330.4546203613281,701.38818359375,380.0592346191406,245.43663024902344,244.41079711914062,244.2707977294922,231.57081604003906,1789.6519775390625,1798.33984375,389.3287353515625,427.68499755859375,427.5583190917969,436.5604248046875
100,240.91673278808594,280.8957824707031,278.6753234863281,1032.5062255859375,2124.118896484375,299.1001892089844,577.9772338867188,1665.3067626953125,334.342529296875,338.64678955078125,1033.0208740234375,414.4340515136719,333.7211608886719,729.537841796875,380.0205078125,249.00454711914062,247.8100128173828,247.88856506347656,239.14430236816406,1789.6473388671875,1798.3360595703125,389.5035400390625,426.6820983886719,426.99139404296875,387.8255920410156
101,231.65939331054688,279.5035400390625,281.19189453125,1048.9453125,1971.5260009765625,294.45751953125,585.4491577148438,1499.796630859375,323.1917724609375,327.7604064941406,978.5107421875,466.4501037597656,319.4134521484375,728.105712890625,384.6822509765625,238.61697387695312,224.56980895996094,237.32205200195312,229.93763732910156,1789.6868896484375,1799.8154296875,426.7757568359375,455.3623962402344,459.2273254394531,491.3255310058594
102,226.7926483154297,278.1598205566406,272.2127380371094,535.6347045898438,1810.9058837890625,288.5032653808594,580.9297485351562,1328.3846435546875,322.6059265136719,326.1457824707031,917.4884643554688,423.934326171875,322.5491027832031,722.1185913085938,1749.7845458984375,224.2834930419922,219.6751708984375,232.35140991210938,225.22210693359375,1789.7310791015625,1801.2777099609375,1786.894287109375,427.9880065917969,454.9396667480469,435.13427734375
103,226.7160186767578,278.2381286621094,263.811279296875,604.6353759765625,1215.8328857421875,288.9266052246094,574.220947265625,1322.81201171875,312.1223449707031,315.70343017578125,854.7466430664062,356.5289611816406,312.01214599609375,722.7542724609375,1749.8084716796875,220.85829162597656,216.51173400878906,228.99478149414062,222.3427276611328,1789.7265625,1799.857666015625,1786.9029541015625,427.00048828125,426.5744323730469,375.2002258300781
104,214.11260986328125,273.6535339355469,266.2432861328125,585.8112182617188,1101.9622802734375,277.43023681640625,558.366455078125,1188.6492919921875,304.0706787109375,307.6082763671875,801.9449462890625,375.5060119628906,303.9577331542969,715.9801635742188,385.8407897949219,216.21632385253906,211.52638244628906,224.60194396972656,203.0293731689453,1789.6356201171875,1796.824462890625,1745.423583984375,1760.334716796875,1752.6199951171875,1713.8541259765625
105,209.31614685058594,275.85736083984375,267.9154968261719,581.1382446289062,1061.9630126953125,284.6018371582031,550.8383178710938,1032.8267822265625,297.1233825683594,297.197998046875,686.5889282226562,377.4797058105469,300.41766357421875,617.6646728515625,1744.9263916015625,209.36273193359375,204.6200408935547,224.40411376953125,202.46385192871094,1789.68408203125,1798.2796630859375,1742.6964111328125,1742.29541015625,0.0,1716.1494140625
106,205.97752380371094,275.8196716308594,268.0376892089844,575.2432250976562,1048.1607666015625,280.6589050292969,548.16259765625,1019.8375244140625,300.69061279296875,300.6805114746094,735.2391357421875,373.4393615722656,300.46746826171875,737.4845581054688,385.3097839355469,205.70643615722656,201.1972198486328,224.39944458007812,202.51104736328125,1789.68359375,1798.279296875,1742.6986083984375,1738.873291015625,0.0,1716.123291015625
107,215.2349395751953,264.1620178222656,248.0833740234375,540.7469482421875,1006.2767944335938,272.3284912109375,531.5350341796875,972.515625,307.8201904296875,311.458251953125,720.364501953125,362.140869140625,304.0145568847656,756.0552368164062,389.0286865234375,202.51956176757812,205.711669921875,224.51271057128906,206.60916137695312,1782.8480224609375,1792.540771484375,397.87689208984375,1759.193115234375,1719.7547607421875,1710.2855224609375
